ActiveNewsReaders,Popularity,Verified,totalTweets,tweets,ptweets
slimchick1900,5.785714285714286,False,411215,"['Canadian man saves chimpanzee in Iraq https://t.co/BPi4M1PQtF https://t.co/n5U3Mz2F3F', '.@CNN to host a Town Hall with Senator Bernie Sanders, moderated by @ChrisCuomo TONIGHT at 9pm ET in Manchester, New Hampshire. https://t.co/nc52NgJkAM', ""Michelle Branch, Black Keys' Patrick Carney tie the knot\nhttps://t.co/YVpZdmD2iK https://t.co/ylGbBgB71p"", 'The cowardly effort to prevent New Hampshire students from voting is an attack on democracy and must not stand. Thank you @JeanneShaheen for standing with NH students.\n\nOur job: make it easier for all people—especially young people—to get involved in the political process. https://t.co/FfTJ5h7oZ8', 'Thank you, @xiuhtezcatl. Together, we will take on the fossil fuel industry, build a movement of millions to combat climate change, and leave a healthy planet for future generations. #EarthDay https://t.co/umGTWqLMqB', ""Parts of Sask. town evacuated following 'out-of-control' grass fire https://t.co/MQpprhadXt"", 'Bowen speaks on pipeline deal  https://t.co/SEV77Ea3IK', 'When future historians look back on our time I hope they will see how millions of people came together to take on the crisis of climate change. We will pass a Green New Deal, create millions of jobs and leave a livable planet for our children. #EarthDay', 'This is what we mean when we say change always happens from the bottom on up, not the top on down. Congratulations to the 31,000 Stop and Shop workers on their hard-won contract. Together we will build an economy that works for all. https://t.co/6sGQY6pwNk', 'When you take time with God and listen to His voice, He renews your strength and enables you to handle life.']",man save host town hall sander tonight new branch black key carney tie knot effort prevent new student vote attack must stand thank stand student job make easier young get process thank take fossil fuel build movement million combat chang planet part town follow grass fire speak deal historian look back time hope see million came take chang green new deal creat million job planet child mean say chang alway happen bottom top stop shop worker contract build work take time god listen renew strength life
pray_4loveEarth,3.8295739348370925,False,74312,"['Hello all friends.\nLandscape with forest and water on canvas.\nHappy new week🙋\u200d♂️☕️ https://t.co/DjGyvsGctL', 'わたしが昔（近くにいたのに）奈須さんのことをずっとなんとなくお名前くらいしか知らなかったのは、それだけ政治、とりわけ選挙に無関心だったということなんだろうな…。', 'みなさまからの、あたたかい当選のお声掛けに胸の詰まる思いです。\n今日は、公私ともに、忘れられない日になりました。', ""Factbox: Key facts about Japan's imperial system https://t.co/2z2MNJ2TQY https://t.co/CE02okVN5I"", 'Back-to-back CNN town halls: Amy Klobuchar, Elizabeth Warren, Bernie Sanders, Kamala Harris and Pete Buttigieg field questions on issues that impact young voters https://t.co/83IpBiDu8q https://t.co/4UdzpTHMxN', 'あはははは', 'ゾウちゃんとお友達になりましたっ☆ちぃたん☆ですっ☆ https://t.co/Dcbulwg5sL', 'そのディストピア的な、悲観的な未来像、AIに支配されるような世界、超管理社会とかっていうのを思い描くこともできるし、一方で、人間についても、よく語られることですけど、そこに例えば愛があるかどうか、みたいな。（三宅洋平マガジン「感覚と科学」45号より一部抜粋）\nhttps://t.co/WmEGCwqCJq https://t.co/V8kGr5tuJs', ""At CNN's marathon of 5 town halls on Monday night, Senator Amy Klobuchar stopped short of calling for President Trump's impeachment and expressed skepticism about tuition-free public colleges https://t.co/LgigXYDMTf"", '港区議選に当選したマック赤坂氏を単に奇怪と思う人もいるかもしれない。そうした人は、私が尊敬する友人・畠山理仁（@hatakezo）氏の著書「黙殺 報じられない“無頼系独立候補”たちの戦い」（集英社）を読んでみてほしい。マック赤坂氏がこれまでどんな思いで選挙に臨んできたかがよく分かるから。']",hello friend forest water new key fact japan system town hall ami warren sander kamala pete field question impact young voter marathon town hall night ami stop short call trump impeach express skeptic public
aka_Abril,1.2587412587412588,False,30695,"['Public health officials declare measles outbreak in L.A. County with 5 cases confirmed among local residents; exposure sites include LAX, UCLA, CSU L.A. and Glendale area taco shops https://t.co/posrQDscUV', ""At CNN's marathon of 5 town halls on Monday night, Senator Amy Klobuchar stopped short of calling for President Trump's impeachment and expressed skepticism about tuition-free public colleges https://t.co/LgigXYDMTf"", '#TRAFFICALERT Multiple lanes shut down on WB 60 Fwy near Diamond Bar Blvd in Diamond Bar due to overturned Hot Dog on a Stick truck https://t.co/BiL15GLHUw https://t.co/JVE51WT59D', 'When you think you’re ready to play with the big kids... https://t.co/ynRFwCpxj0', 'Stephen Moore comes under fire for writing that women should not be allowed to referee men’s basketball games — unless they’re good-looking https://t.co/jd0tqNzFxg', ""The Democratic presidential field is big. \n\nIt's the most diverse field ever and the largest in at least 40 years — that is before at least three of the candidates on the list below were even born. https://t.co/6ZLz9afF4u"", 'It’s 🌎 Day #savetheplanet https://t.co/9Y6xjJn3yr', ""TV actor wins Ukraine's presidential race in a landslide, now must confront a stagnant economy, rampant corruption and the strong-arm tactics of neighboring Russia https://t.co/xinPEJo7w2"", 'Only 29 U.S. states ban workplace discrimination based on gender identity or sexual orientation, says @HRC.\n\nAccording to @lgbtmap, 44% of the LGBTQ population live in states with zero protections. https://t.co/V1EVNFgD0Z', ""Title VII of the Civil Rights Act bans discrimination based on sex, race, religion and national origin.\n\n- It doesn't mention gay or transgender workers\n- Lower courts ruled that it covers both\n- The Trump admin. reversed Obama-era guidances saying it does https://t.co/kx7snQRfdx""]",public health outbreak la case confirm among local site lax la area shop marathon town hall night ami stop short call trump impeach express skeptic public lane shut near diamond bar diamond bar due overturn hot dog stick truck think you re play big moor come fire write woman allow men game unless they re democrat field big diver field ever least year least three candid list even born it day actor win race must confront stagnant rampant corrupt tactic neighbor russia u state ban base gender sexual orient say accord live state zero protect civil right act ban base sex race religion nation origin doesnt mention gay worker lower court rule cover trump revers say
jcoreilly00,1.0530973451327434,False,25112,"[""Stop to smell the roses 🌹... and then take a picture! This #EarthDay while we're showing the love for our planet, we want to share photos taken by you! Snap your best close-up using #PictureEarth &amp; see how your 📸can be featured: https://t.co/93W09gEtrH https://t.co/0S7LNcnlop"", ""Factbox: Incoming Japanese emperor's life filled with breaks from tradition https://t.co/lrIWwJJmRa https://t.co/UVxEYeBJBn"", 'Is the world economy still slowbalising? https://t.co/Vk1aGtcFLa', 'This flu season is the longest in a decade, the CDC says https://t.co/fg9cTOOGKj https://t.co/Jgf90ExIjq', 'Dollar edges up in thin post-holiday trade after positive U.S. data https://t.co/tBnm1TEkYy https://t.co/lty0Dvt3xg', 'Officials in Sri Lanka blocked several social media networks out of fear that misinformation about the attacks and hate speech could spread, provoking more violence https://t.co/ZwLuNgtdBE', 'George Zimmerman banned from Tinder dating app. https://t.co/lEJPzlVE5X https://t.co/oYlBPBz7wZ', 'Responding to attacks by Kellyanne Conway, Rep. Adam Schiff insisted his criticism of the Trump administration was not wrong, saying there was “ample evidence of collusion in plain sight” https://t.co/bBA3uMaqXW', 'How devoted is this Houstonian to curling? He started training for triathlons to keep fit for his curling competitions. https://t.co/I485lWCa9T', ""Let's look at the moments that got fans shipping Brienne and Tormund on #GameofThrones https://t.co/QapR1xcjMv""]",stop smell rose take show love planet want share photo taken snap best use see emperor life fill break world still flu season decad say dollar thin trade posit u data sri block sever social medium network fear misinform attack hate speech could spread ban tinder date respond attack rep insist critic trump wrong say plain sight curl start train keep fit curl let look moment got fan ship
deduped_nytimes,238.0,False,114121,"['What we know so far about the Sri Lanka bombings:\n\n— More than 290 people were killed and about 500 wounded\n— Victims came from at least 8 countries\n— Dusk-to-dawn curfew was in effect Monday night in Colombo and major social media  services remain blocked https://t.co/wCdw9ml3Y6', ""To the Ramapough Lenape Nation, it’s an altar. To the Township of Mahwah, New Jersey, it's a violation of town code. https://t.co/9dnBOoWcAB"", 'Elon Musk is known for making bold predictions. His latest one: Tesla will have a fleet of “robo taxis” that drive themselves next year. https://t.co/B5oD6YU77o', 'I had a problem, I went online for answers, and I found Jordan Peterson, writes @robkhenderson. It’s clear I’m not the only one doing this. https://t.co/nzk6nsdSqa', 'In addition to the state ban on plastic bags, NYC has now passed a 5-cent fee for paper bags that will begin next year \nhttps://t.co/s6iwdUaRJH', ""At CNN's marathon of 5 town halls on Monday night, Senator Amy Klobuchar stopped short of calling for President Trump's impeachment and expressed skepticism about tuition-free public colleges https://t.co/LgigXYDMTf"", 'Social Security and Medicare funds face insolvency, report finds. 50-year-olds may not get full retirement benefits.  https://t.co/GG4cCZ9hr6', 'Many farmers and livestock analysts say they assume that African swine fever has infected more pigs, in more places, than Chinese officials have acknowledged https://t.co/ID5H2lIK0a', 'Researchers have created an algorithm that can analyze patient interviews, sort through tens of thousands of variables in their speech and identify minute auditory markers of PTSD that are otherwise imperceptible to the human ear, then make a diagnosis https://t.co/JdZKKV2wzF', ""Update: A judge upheld the conviction of Chanel Lewis in Karina Vetrano's murder, rejecting a juror's challenge\nhttps://t.co/KC7uTh344U""]",know far sri bomb kill wound victim came least curfew effect night major social medium remain block nation it altar township new jersey town code musk known make bold predict latest one fleet taxi drive next year problem went answer found jordan write it clear one state ban plastic bag fee paper bag begin next year marathon town hall night ami stop short call trump impeach express skeptic public social fund face report find may get full benefit mani farmer livestock analyst say swine fever infect pig place chine research creat algorithm patient interview sort ten thousand speech marker human ear make upheld convict murder reject juror
New_Narrative,371.76190476190476,False,485963,"['Mexican Police Detain Hundreds of Central American Migrants\n\n https://t.co/12wI6pNrLH', '“As of Tuesday, the Trump White House will set a record for the longest stretch without a briefing, 43 days. This breaks the previous record set in March (42 days), which broke the record set in January (41 days).” https://t.co/mDAUE9y9u6', 'Analysis: What are the crimes Trump says his opponents committed -- and who committed them?\n\n https://t.co/weFW3b63MR', ""Lindsey Graham Goes Off After Release of Mueller Report: The Media's 'Trying to Destroy' Trump's Presidency \n\n https://t.co/nIYQ788qXt"", 'Alleged New Mexico militia commander pleads not guilty to weapons charges\n\n https://t.co/rvr7HUEte7', ""Dem conference call\n- Waters say she isn't organizing impeachment effort\n- Schiff says let's do this soberly\n- Dem chairs lay out next steps, what is publicly known\n- Neal says he'll proceed cautiously to get taxes\n- Huffman said think about consequences of NOT impeaching Trump https://t.co/HKtcXmIRU2"", 'FBI was told 18 months ago that Larry Hopkins\'s rightwing militia in NM was ""training to assassinate"" Soros, Clinton &amp; Obama for their ""support of Antifa"". Seized nine illegally held guns from him. Yet only arrested him over the weekend. New court filing: https://t.co/Y3vrcZGzq5', '“The Mueller report confirms it: Assange is not a whistleblower or a journalist” https://t.co/6aQT5VomIu', 'Many farmers and livestock analysts say they assume that African swine fever has infected more pigs, in more places, than Chinese officials have acknowledged https://t.co/ID5H2lIK0a', '“I\'m all good, I\'m done with the Mueller report,"" Graham tells @lturrell16 in SC. ""We will have Barr come in and tell us about what he found. I made sure that Mueller was able to do his job without interference. The Mueller report is over for me. Done."" https://t.co/tQ9eK6NqcJ']",detain central migrant a trump white set record stretch without brief day break record set march day broke record set day crime trump say commit commit graham report medium tri destroy trump new militia command plead weapon call water say organ impeach effort say let chair lay next step known neal say hell proceed cautious get tax said think impeach trump told month ago militia train assassin support nine gun yet arrest weekend new court file the report confirm journalist mani farmer livestock analyst say swine fever infect pig place chine good done report graham tell come tell u found made sure job without report done
NPazderski,1.0446497305619709,False,251808,"[""BC's face after Mark interview-bombs him.... is lovely. Also the Ruffalo as President shout-out and the Trump-diss. All very good things :-) (cap via @Yassammez ) https://t.co/48XK3uzybp"", 'Meet Foxtrot, a puppy who went from a lost 4-week-old street dog to a mascot for the largest refugee camp in the world. https://t.co/PmMKT9FCyW', 'Read my column, “Impeach Donald Trump?,” and let me know what you think. https://t.co/ppHssxxUkC', 'Assemble. #AvengersEndgame is here: https://t.co/Eh9UNZPFcX', ""@Marvel people people people....he's thinner and has a buzzcut as he is at the end of filming a Cold War film in which he plays a spy imprisoned in Russia for almost a year. it's for a role, he's not sick, he'll put on weight again for his next role and no doubt for Doctor Strange 2. :-)"", ""@Marvel Remember don't spoil it for us 😂 #DontSpoilTheEndgame https://t.co/BDJrCxUB2z"", 'The Doctor - Benedict Cumberbatch - is in! #DoctorStrange #AvengersEndgame https://t.co/K3AwRsFjCZ', ""Marvel's Avengers assemble for the world premiere of #AvengersEndgame. See all the latest photos https://t.co/TfFNoJq4Vg https://t.co/ObCRnqJhUF"", 'STOP WITH THE SPOILERS! 🤚 #AvengersEndgame https://t.co/2GchIRCpH8', '(I know you are all over this but little spoilery comments are now popping up in the tags; some patently false but yeah. no surprises there. xx)']",face mark love also good thing cap via meet went lost street dog mascot refuge camp world read column impeach trump let know think thinner end film cold war film play imprison russia almost year role he sick hell put weight next role doubt doctor strang dont spoil u doctor benedict marvel world premier see latest photo stop spoiler know comment pop tag patent yeah
BillEsteem,1.0037030179596371,False,5417,"['In the Amazon, wildlife tourism—for selfies with wild animals—is growing. Unfortunately for sloths, they typically don’t survive more than a few weeks or month before they succumb to the stress. https://t.co/XlhxGTBwds #HostilePlanet', 'Blake Griffin drops the HAMMER in #PhantomCam! 🔨\n\n#NBAPlayoffs \n#DetroitBasketball\n@NBAonTNT https://t.co/6KHVsq9KXE', 'Mom of aspiring actress who died on subway platform remembers her legacy. https://t.co/IkgfL7pJak https://t.co/oiGDXr3255', 'With the right bite, she pierced its skull and immobilized it... A kill this big has rarely been recorded. #HostilePlanet https://t.co/tlsVo7AkTl', 'Indiana chamber rejects ex-EPA chief Pruitt effort to keep coal-fired plants online https://t.co/7HIi4dO2tf https://t.co/GdhPqJUgO0', ""Japan's Unko Museum aims to de-stigmatize the image of poop https://t.co/rYpX5Z14FC"", 'Do you feel supported as a mom? What do you think is the hardest part about motherhood? DM or email me at adastagir@usatoday.com.', ""Bernie Sanders is up now. Here's where he stands on key issues. #SandersTownHall https://t.co/0XJ9R4FBo2 https://t.co/a3q3ujnjOT"", 'Presidential candidate Sen. Bernie Sanders takes the stage with @ChrisCuomo in Manchester, New Hampshire, to field questions on issues impacting young voters. Watch now on CNN: https://t.co/UYpqI3w42L #SandersTownHall https://t.co/Kkc1GR6an6', 'Habitat loss and fragmentation are big threats to jaguars, but poaching for their teeth is a growing threat too. https://t.co/bsHblaiWKb #hostileplanet']",wild grow sloth typic don week month succumb stress blake griffin drop hammer actress die subway platform right bite skull kill big rare record chamber reject chief effort keep plant japan museum aim poop feel support think part motherhood sander here stand key candid sen sander take stage new field question impact young voter watch habitat loss fragment big threat jaguar poach teeth grow threat
Victor_Dls_,1.2394366197183098,False,23163,"['Terrorismo: Más de $400 millones en pérdidas dejan dos ataques incendiarios registrados en La Araucanía https://t.co/bb045VgvvG', 'Researchers have created an algorithm that can analyze patient interviews, sort through tens of thousands of variables in their speech and identify minute auditory markers of PTSD that are otherwise imperceptible to the human ear, then make a diagnosis https://t.co/JdZKKV2wzF', 'Some Microsoft employees are calling on the company to support a rare online protest from Chinese technology workers spawned on GitHub https://t.co/UL3DLQCjsN', '@Cony_90_ @jschaulsohn @albertolarrains @uchile Estimado, lo que usted llama ninguneo, son opiniones, por otro lado no entiendo el link de salud mental con una carrera o estudios, si alguien sufre depresiones por estudiar, quizas deba dedicarse a otra cosa y en vez de protestar deberían sacar hora con algún psicólogo', ""Expedia started accepting bitcoin for hotel payments in 2014—but stopped 4 years later. Here's why: https://t.co/Vaxk9Da5rh https://t.co/jtKfxKYlTH"", '@barbarabricenok @OscarinaEG @FMConquistador tiene programas ??😀 fuera de broma, me alegra mucho y que tenga mucho éxito en sus nuevos desafíos,  saludos!!', '@DipCristobal y para que hablar con el tema de la araucania 🙄vendedores ambulates que hacen zumbar a carabineros, aqui no se necesitan mas leyes se necesitan muchos psiquiatras no para la policía', '@DipCristobal Esto lo encuentro algo tonto.... más en este pais tan especial, donde un guanaco es armamento de destrucción masiva, desde el Pdte. y sus curiosos ministros actúan con vehemencia  solo vista en ideologías comunistas y talibanes, donde son pateados por niñitos de primaria', '@senadorVPV @ChillanOnline @biobio @ElSembrador1047 @RadioNuble @CronicaChillan @Canal_21tv @ladiscusioncl Pero esa es gestión  del senador harboe 😶o estoy equivocado', '@gblumel Estimado entiendo que ud es ingeniero.... me podría explicar porque se necesita una reforma para ser bien atendido, solidario, feminismo, tonterísmo, en fin … solo es  curiosidad preguntar a alguien que por formación debería tener una estructura mental mediamente normal 🙄']",de en do en la research creat algorithm patient interview sort ten thousand speech marker human ear make call support rare protest chine worker spawn lo ust llama son opinion el link de mental con si en de hora con start accept hotel payment stop year later here tien de broma en para con el de la se ma ley se para la lo en tan un guanaco e de el curioso con solo vista en son de e e se para ser bien en fin solo e mental normal
ulrichpr,1.0641434262948206,False,64267,"['Con relación al video que circula en las redes sociales de una intervención de un oficial para ocupar “four track” en Ciales, el Negociado logró ocupar el mismo. La investigación continúa.', 'Researchers have created an algorithm that can analyze patient interviews, sort through tens of thousands of variables in their speech and identify minute auditory markers of PTSD that are otherwise imperceptible to the human ear, then make a diagnosis https://t.co/JdZKKV2wzF', '¡Celebramos hoy el Día del Planeta Tierra! Cuidemos nuestro hogar, nuestras tierras y mares. 🌎💚 #EarthDay #Nature #Love #FortalezaParaTi❤️💙💚 https://t.co/twvBk5cQpU', '[ESTE SÁBADO] ¡Los esperamos! #Autismo https://t.co/agUwFy0UW4', ""Congolese anti-poaching ranger's selfie with posing gorillas goes viral https://t.co/NTU5ICtvYU https://t.co/w69Kkzlu35"", 'Este próximo miércoles 24 de abril a las 5:15p.m. sintoniza nuestro tercer Mensaje sobre la Situación del Estado. https://t.co/A7PJzPsTXf', '.@POTUS and I are monitoring the horrific attacks on those celebrating Easter in Sri Lanka. Our hearts &amp; prayers are with the victims &amp; their families. This atrocity is an attack on Christianity &amp; religious freedom everywhere. No one should ever be in fear in a house of worship.', '13 Students, 3 Chaperones Get Sick On American Airlines Flight To Boston https://t.co/ZS9GSBXy5z', '16 passengers from an American Airlines Miami-to-Boston flight were hospitalized Sunday after the plane arrived at Logan Airport. https://t.co/VfN3brATVQ https://t.co/fWEcpnunn9', 'Terrorism has no Religion  #SriLanka https://t.co/83bCBSpWII']",con al video en la rede social de de un para four track en el el la research creat algorithm patient interview sort ten thousand speech marker human ear make hoy el planeta mare love ranger pose gorilla viral de la tercer la estado monitor attack easter sri heart prayer victim attack freedom one ever fear worship student chaperon get sick flight boston flight plane airport terror religion
pedrocantue,4.627968337730871,False,651544,"['La devolución absurda de bienes a Elba Esther Gordillo la posibilitó un amparo concedido por un juez en base a la pésima integración del expediente por parte de la PGR de Peña. La maestra fue artífice del fraude electoral del 2006 que derivó en la pesadilla de @Felipe Calderón.', '#QueremosPazJusticiaVerdad\n#ABCNuncaMás\n#NosFaltan43 yMiles+\n#PaseDeLista1al43\n@epigmenioibarra\n\n@tinabrito1 @lizmorag @Solidaridad1000 @alynmon\n@pinara1 @rcanudasg @Loe_25sept @Marpfa @nonalorehedzg03 @PatFlova @angelica9091 @prole_ciudadana @MayeyaMota @Drago237 @ethally https://t.co/QjusziZR6d', 'Deberían de dar a conocer los antros de este experimento, se merecen sean exhibidos 😠 https://t.co/8fVtQYLFjK', 'AMIGOS AMLOVERS Y CHAIROS, NO BAJEMOS LA GUARDIA POR NINGÚN MOTIVO, LA OLEADA DE ATAQUES A AMLO Y LA 4T. NO ESTA FUNCIONANDO GRACIAS A NOSOTROS Y A LA RECTITUD Y HONESTIDAD DE NUESTRO PRESIDENTE AMLO. https://t.co/YxeneFvYJS', '21.00 PM \nVengan al #PaseDeLista1Al43 de Don @epigmenioibarra en su incansable lucha para exigir justicia para nuestros estudiantes de #Ayotzinapa55Meses \nEl #ChacalDeAtenco @EPN @MurilloKaram #TomásZeron #SCienfuegos deben pagar por su #CrimenDeLesaHumanidad \n@Drago237 @alynmon https://t.co/Xc53XAH6tO', 'A diario, miles de mexicanos firman y crean peticiones por la defensa del medio ambiente. ¡Hoy, en el #DiaMundialDeLaTierra tú puedes ser parte cambio! Inicia una petición en https://t.co/tXYxMjql01. 🌳❤️ https://t.co/WS9yPd7mO8', 'HOY, a las 9 pm.\nPido a quienes me siguen se unan al PaseDeLista.\nCon determinación vamos contra la corrupción y con esperanza seguimos demandando:\nPorTodasLasVictimas\nAcabemosConLaImpunidad\nJuicioAFoxCalderonyPeña\n#QueremosPazJusticiaVerdad https://t.co/blMcTM9w0p', '@epigmenioibarra @rcanudasg @pinara1 @tinabrito1 @xmax444 @AlbaniaOC @ncv_Violeta @adriana_morquec @VernovaN @luciataveras66 Justicia para los43 y los miles de desaparecidos. Hasta encontrarlos! PaseDeLista 9 pm', '#NiPerdónNiOlvido #JuicioAFoxCalderonyPeña Por traicionar y haber dejado un México saqueado ensangrentado. Sigamos de tercos #ExigiendoJusticia #NoMasImpunidad #NoAlSilencio https://t.co/3F9muJiJ8H', '#ArchivoNW | En 2020 la depresión será la segunda causa de discapacidad en el mundo, y la primera en países en vías de desarrollo como #México, según la #OMS. https://t.co/RJ8C2otqIe']",la de bien la un un en base la expedient part de la de la fraud elector en la de de dar lo de se la la de la la de president al de en para para de el deben mile de firman la medio ambient en el ser part en hoy la se al con contra la con para lo mile de hasta un de en la la de en el la en en de la om
